id,f_1_odd,f_2_odd,fight_round,event_city,event_state,f_1_gender,f_2_gender,f_1_weight_class,f_2_weight_class,f_1_fighter_stance,f_2_fighter_stance,f_1_prev_result,f_2_prev_result,age_diff,height_diff,weight_diff,win_ratio_diff,prev_win_streak_continuous_diff,prev_loss_streak_continuous_diff,avg_total_strike_succ_ratio_diff,avg_sig_strikes_succ_ratio_diff,avg_submission_ratio_diff,avg_reversal_ratio_diff,avg_head_strikes_succ_ratio_diff,avg_body_strikes_succ_ratio_diff,avg_leg_strikes_succ_ratio_diff,avg_distance_strikes_succ_ratio_diff,avg_clinch_strikes_succ_ratio_diff,avg_ground_strikes_succ_ratio_diff,label
7132,-155.0,130.0,3,Miami,Florida,M,M,Middleweight,Middleweight,Orthodox,Southpaw,KO/TKO,KO/TKO,1.3800000000000026,2.539999999999992,0.0,0.14141414141414144,5,-1,-0.05876361094115956,-0.03125246263960413,0.4444444444444444,-0.09090909090909091,-0.09300147580928597,-0.07080631161090933,-0.06322272498743087,0.017361892055368477,0.0770292207792207,0.051445524446337765,1
7133,-135.0,114.0,3,Miami,Florida,M,M,Light Heavyweight,Light Heavyweight,Southpaw,Orthodox,KO/TKO,Decision,-8.340000000000003,-2.5400000000000205,0.0,-0.17142857142857143,-2,-3,0.06842337263304787,0.06208135430006756,0.0,0.0,0.08535991449623248,-0.15641098190117797,0.2152188552188552,0.004545398249450661,-0.30751930698840124,-0.07428728070175439,0
7134,195.0,-238.0,3,Miami,Florida,M,M,Bantamweight,Bantamweight,Orthodox,Orthodox,Decision,Decision,8.77,-5.0800000000000125,0.0,-0.2777777777777778,-2,-1,-0.035269070260710134,-0.01827222498914699,-0.1111111111111111,-0.1111111111111111,-0.04687321984318321,-0.15808482004035496,-0.12382374602331248,0.028440563133752206,-0.23569196428571426,-0.0039948856451319514,0
7135,-485.0,370.0,3,Miami,Florida,M,M,Lightweight,Lightweight,Southpaw,Southpaw,KO/TKO,Decision,-6.119999999999997,5.0800000000000125,-15.0,0.13235294117647056,2,0,0.05885768258897506,0.0936571254876658,-0.4632352941176471,-0.08823529411764706,0.13452568536104964,-0.08921247093156526,0.09915810399377212,0.13630616630696446,0.18705166774977455,-0.017207457444366914,1
7136,154.0,-185.0,3,Miami,Florida,F,F,Women's Flyweight,Women's Flyweight,Orthodox,Switch,Decision,KO/TKO,9.39,10.159999999999997,0.0,-0.11250000000000004,-5,-4,-0.1501444515936236,-0.17754378183820074,0.2125,-0.5,-0.2213556132187437,-0.10032344368419799,-0.14102673536799937,-0.0830797547263582,-0.03794924557424839,-0.023934659090909083,0
7137,114.0,-135.0,3,Miami,Florida,M,M,Heavyweight,Heavyweight,Orthodox,Orthodox,KO/TKO,Decision,0.3500000000000014,2.539999999999992,60.0,-0.25,-6,-5,-0.1845667627609866,-0.16695430090315927,-1.3333333333333333,-0.16666666666666666,-0.2494653721724976,0.2187407407407408,0.5644444444444444,0.04021085099374733,0.4226373626373626,0.08341420050433845,1
7138,-155.0,130.0,3,Miami,Florida,M,M,Bantamweight,Bantamweight,Switch,Orthodox,Decision,Decision,4.809999999999999,-2.539999999999992,0.0,-0.16666666666666674,-2,1,0.12632469389054235,0.13253928412658317,0.0,0.08333333333333333,0.11864653720508489,0.18775005381865462,0.11497830264277642,0.11297431115530165,0.11460915116651882,0.058463384172147026,1
7139,142.0,-170.0,3,Miami,Florida,M,M,Welterweight,Welterweight,Orthodox,Switch,Decision,Decision,10.149999999999995,-2.539999999999992,0.0,-0.2857142857142857,-6,-5,0.003073457547795533,-0.022275997200489117,0.26190476190476186,0.0,-0.0585358606697331,0.04407858077496507,0.08192208683898439,-0.023660988740396127,-0.2676772628243217,-0.07759952465834818,0
7140,-142.0,120.0,3,Miami,Florida,M,M,Welterweight,Welterweight,Orthodox,Switch,Decision,,-5.590000000000003,0.0,15.0,0.631578947368421,0,1,0.6723687727991626,0.5744157104094582,0.42105263157894735,0.15789473684210525,0.48485250053565243,0.6898454575940052,0.884938440492476,0.4909704900942088,0.6740070484715626,0.7511271337358294,0
7141,180.0,-218.0,5,Miami,Florida,M,M,Lightweight,Lightweight,Southpaw,Southpaw,KO/TKO,KO/TKO,6.919999999999998,-5.0800000000000125,0.0,-0.08333333333333337,-5,-4,-0.10590396409156266,-0.055158673634623456,-0.023809523809523725,-0.023809523809523808,-0.002746752264375152,-0.08247779990804127,-0.196128021579002,-0.050482229763434416,-0.04588763189306666,0.020168469554314505,1
7142,-290.0,235.0,5,Miami,Florida,M,M,Bantamweight,Bantamweight,Switch,Switch,KO/TKO,Decision,-1.8999999999999986,7.6200000000000045,0.0,0.21818181818181825,4,-1,0.09144764955330575,0.11702925426367161,-0.5181818181818183,0.05454545454545455,0.1294818758578209,0.15277537662252183,0.13903011295839285,0.1677248292854479,0.03166621297531602,0.10378390295859008,1
7143,,,3,Las Vegas,Nevada,M,M,Bantamweight,Bantamweight,Orthodox,Orthodox,,Submission,-5.34,2.5400000000000205,0.0,-0.3333333333333333,0,0,-0.46320418385460976,-0.3847696904034932,-0.6666666666666666,-0.3333333333333333,-0.3264656247707095,-0.5238095238095238,-0.7373737373737373,-0.34936495248245847,-0.6287878787878788,-0.6835016835016835,0
7144,,,3,Las Vegas,Nevada,M,M,Lightweight,Lightweight,Orthodox,Orthodox,KO/TKO,,-2.3900000000000006,-5.0800000000000125,0.0,0.5454545454545454,0,1,0.4714096407225148,0.4295871163337366,1.0,0.0,0.3417776167143531,0.6137662337662337,0.8818382352941176,0.38683794228206564,0.722943722943723,0.8223684210526316,1
7145,,,3,Las Vegas,Nevada,F,F,Women's Strawweight,Women's Strawweight,Orthodox,Orthodox,KO/TKO,Decision,4.050000000000001,0.0,0.0,-0.25,-1,-2,-0.01768865255734442,0.018167980137530737,3.0,0.75,0.06448467983684697,-0.23809523809523808,-0.6666666666666666,-0.06847124494905227,-0.7380952380952381,-0.47150482093663915,1
7146,,,3,Las Vegas,Nevada,M,M,Featherweight,Featherweight,Orthodox,Switch,Decision,,2.6899999999999977,-2.539999999999992,0.0,0.6,0,1,0.48383838383838385,0.4286064673352809,0.4,0.0,0.3237343894057497,0.7305555555555555,0.7652747252747253,0.40492704995892015,0.6366666666666666,0.625,0
7147,,,3,Las Vegas,Nevada,M,M,Flyweight,Flyweight,Orthodox,Southpaw,Submission,Submission,-1.3300000000000018,0.0,0.0,0.0,1,0,-0.005362574653988372,-0.14937418901842625,1.5,0.5,-0.2519168490024468,0.3556763285024155,-0.3810344827586207,-0.08294928287489806,-0.8055555555555556,-0.9142857142857143,1
7148,,,3,Las Vegas,Nevada,F,F,Women's Bantamweight,Women's Bantamweight,Southpaw,Southpaw,Decision,Decision,-3.0799999999999983,-15.23999999999998,0.0,0.5,3,0,-0.11905089367579996,-0.009104927310989996,0.0,0.0,-0.041653386324841446,-0.04822954822954817,0.12049062049062054,0.07072158236550236,0.1330573285032488,-0.23931623931623935,0
7149,,,3,Las Vegas,Nevada,M,M,Lightweight,Lightweight,Southpaw,Orthodox,Decision,Decision,1.019999999999996,-7.6200000000000045,0.0,-0.08333333333333337,-1,-3,0.003779548661901222,0.02327536702075783,-0.25,0.0,-0.03862679363544369,0.12418789289570387,0.12907196969696977,0.07779824417433706,-0.2678571428571428,0.1644501037540086,0
7150,,,3,Las Vegas,Nevada,M,M,Middleweight,Middleweight,Southpaw,Southpaw,Decision,Decision,1.3800000000000026,2.539999999999992,0.0,0.02631578947368418,0,2,-0.12183622008287376,-0.03411993139503022,0.6198830409356725,0.30994152046783624,-0.06636041985188074,0.14806435206803792,0.22893356892982075,-0.015943498294898106,0.04383938154276079,0.019970312686478087,1
7151,,,3,Las Vegas,Nevada,F,F,Women's Bantamweight,Women's Bantamweight,Orthodox,Orthodox,Decision,KO/TKO,-0.36999999999999744,-10.159999999999997,0.0,-0.11111111111111105,0,1,-0.041591633218320045,0.025025527423854443,-0.1111111111111111,-0.2222222222222222,0.07818318116313683,-0.05896174845629676,0.20941876750700283,0.05356666158617107,-0.05861882652695749,0.23946697099892578,0
7152,170.0,-205.0,3,Las Vegas,Nevada,M,M,Featherweight,Featherweight,Orthodox,Orthodox,Decision,KO/TKO,-1.4599999999999973,0.0,0.0,-0.25,2,-1,-0.17318037617221282,-0.18591287369999426,1.5,0.5,-0.19576663289429247,0.7935672514619883,-0.25,-0.3744318870273069,0.4226190476190476,0.23582766439909297,1
7153,455.0,-625.0,3,Las Vegas,Nevada,M,M,Light Heavyweight,Light Heavyweight,Southpaw,Southpaw,KO/TKO,KO/TKO,9.189999999999998,-5.0800000000000125,0.0,-0.06153846153846154,0,1,0.04378405852066364,-0.00014809557001077556,0.03076923076923077,0.07692307692307693,-0.1102996112414854,0.08699415737535976,-0.06896146616541343,0.0409768371775166,-0.1620537001565332,-0.16250686222817123,1
7154,-118.0,-102.0,5,Las Vegas,Nevada,M,M,Heavyweight,Heavyweight,Southpaw,Orthodox,Submission,KO/TKO,-7.360000000000003,-2.539999999999992,15.0,-0.039682539682539764,0,3,-0.053020172760629314,0.021909825708290087,-0.05555555555555555,-0.05555555555555555,0.017733939700696866,0.04454529508064076,-0.24088262150681627,0.0611952283420541,0.06639517469062928,-0.08848458888781463,0
7155,,,3,Las Vegas,Nevada,M,M,Heavyweight,Heavyweight,Orthodox,Orthodox,Decision,Decision,6.510000000000002,-5.079999999999984,-26.0,0.0,1,-2,-0.08460032700744274,-0.17466494187214787,0.0,-0.5,-0.08874990257968984,0.19047619047619047,-1.0,-0.22465553455447845,-0.18888888888888888,-0.07777777777777772,0
7156,,,3,Las Vegas,Nevada,M,M,Flyweight,Flyweight,Orthodox,Orthodox,,,-4.209999999999997,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7157,245.0,-305.0,3,Las Vegas,Nevada,F,F,Women's Bantamweight,Women's Bantamweight,Orthodox,Orthodox,Decision,,6.859999999999999,-2.539999999999992,0.0,1.0,1,0,0.4666666666666667,0.3791208791208791,0.0,0.0,0.30405405405405406,0.6111111111111112,0.8125,0.36423841059602646,0.5,0.4482758620689655,0
7158,136.0,-162.0,3,Las Vegas,Nevada,M,M,Featherweight,Featherweight,Orthodox,Switch,Decision,,-1.5,0.0,0.0,0.0,0,2,0.4694602272727273,0.38604766633565046,0.5,0.0,0.29454787234042556,0.5,0.5095238095238095,0.3650539201399009,0.4166666666666667,0.0,1
7159,-142.0,120.0,3,Las Vegas,Nevada,M,M,Bantamweight,Bantamweight,Orthodox,Orthodox,Decision,Decision,-6.560000000000002,-7.6200000000000045,0.0,0.4666666666666666,1,0,0.04829281666542262,0.05391071410942838,-0.2,0.16666666666666666,0.06643542718004086,0.15411884411884413,0.20288461538461544,0.09032991747481606,-0.12308074534161495,0.4428571428571429,1
7160,-175.0,145.0,3,Las Vegas,Nevada,M,M,Featherweight,Featherweight,Orthodox,Southpaw,Submission,KO/TKO,-6.010000000000002,-10.159999999999997,0.0,0.1748251748251748,0,1,-0.1894149181077296,-0.1735090897715278,0.0699300699300699,0.0,-0.11923194594576564,-0.2555739357205099,-0.3173108775282689,-0.1772248488292194,0.03248267952832562,0.08312520812520807,0
7161,105.0,-125.0,3,Las Vegas,Nevada,M,M,Lightweight,Lightweight,Orthodox,Orthodox,Submission,Decision,3.1799999999999997,0.0,0.0,-0.1333333333333333,1,0,0.05229868634375234,0.01093072334728129,0.13333333333333341,-0.3333333333333333,0.09187049088909238,0.053922782198644215,0.038936667197536745,-0.05517267542792653,-0.26824561403508773,-0.1528205128205128,0
7162,-180.0,150.0,3,Las Vegas,Nevada,M,M,Featherweight,Featherweight,Orthodox,Orthodox,Decision,,-1.990000000000002,7.619999999999976,0.0,0.5,0,1,0.5194687345322554,0.5179045092838197,0.0,0.0,0.465,0.7196969696969697,0.8611111111111112,0.5034271284271284,0.7,1.0,1
7163,110.0,-130.0,3,Las Vegas,Nevada,M,M,Featherweight,Featherweight,Orthodox,Switch,Decision,Decision,7.740000000000002,0.0,0.0,0.16666666666666663,1,0,0.07119835313439271,0.0926392120634203,-0.16666666666666674,-0.7222222222222223,0.1261610512094144,0.11164566286610522,0.05397927689594362,0.056539612627054925,0.1719686691908915,0.09489580673791198,0
7164,-162.0,136.0,3,Las Vegas,Nevada,M,M,Bantamweight,Bantamweight,Switch,Southpaw,Submission,Decision,2.280000000000001,5.0800000000000125,0.0,0.25,1,0,0.0694817318558768,0.012639768012356556,0.5,-1.75,0.038471254337412164,0.030952380952380953,0.18787878787878787,0.11662539994182664,-0.5878787878787879,-0.05369751021924929,1
7165,-192.0,160.0,3,Las Vegas,Nevada,M,M,Middleweight,Middleweight,Orthodox,Orthodox,KO/TKO,Decision,-5.840000000000003,5.0800000000000125,0.0,0.22222222222222227,-1,0,0.027561378390718816,0.05022495529825771,0.3333333333333333,0.1111111111111111,0.10851662284119079,0.05743145743145739,-0.16768292682926833,-0.014814283205020096,0.2262235449735449,0.061489898989899094,1
7166,-205.0,170.0,3,Las Vegas,Nevada,M,M,Heavyweight,Heavyweight,Orthodox,Southpaw,Decision,KO/TKO,3.929999999999996,7.6200000000000045,-29.0,0.4285714285714286,-1,-3,-0.055088227210473684,-0.060796875364081515,0.0,0.0,-0.040463213191949565,0.1763157894736842,0.056372549019607754,-0.046807243115855934,-0.31000000000000005,0.2573099415204678,1
7167,180.0,-218.0,5,Las Vegas,Nevada,F,F,Women's Flyweight,Women's Flyweight,Orthodox,Orthodox,KO/TKO,Decision,-1.1600000000000001,-5.079999999999984,-10.0,0.05714285714285705,1,0,0.1209847425214694,0.03488329389743533,0.09999999999999998,-0.042857142857142844,0.0229892894127815,-0.04055149423213067,0.09604103148220788,0.05061268958379883,0.161990231990232,-0.14697939004661698,0
7168,,,3,Atlantic City,New Jersey,M,M,Bantamweight,Bantamweight,Orthodox,Orthodox,,Decision,4.349999999999998,5.0800000000000125,0.0,0.0,0,0,-0.42168674698795183,-0.36363636363636365,0.0,0.0,-0.28,-0.5652173913043478,-0.7777777777777778,-0.352,-0.5,-1.0,0
7169,,,3,Atlantic City,New Jersey,M,M,Middleweight,Middleweight,Switch,Orthodox,KO/TKO,DQ,4.210000000000001,7.6200000000000045,0.0,0.33333333333333337,0,1,-0.15884392962878363,-0.11495913917901002,1.3333333333333335,0.16666666666666666,-0.15403723903604633,0.08598484848484844,-0.25,-0.09099430790172214,0.27380952380952384,0.006428626198363041,0
7170,-130.0,110.0,3,Atlantic City,New Jersey,M,M,Light Heavyweight,Light Heavyweight,Orthodox,Orthodox,,KO/TKO,0.129999999999999,-2.539999999999992,0.0,0.0,0,0,-0.6499840510366827,-0.6408730158730158,0.0,-0.3333333333333333,-0.37927350427350426,-0.8181818181818181,-0.725925925925926,-0.5915343915343916,-0.8333333333333333,-1.0,1
7171,-118.0,-102.0,3,Atlantic City,New Jersey,M,M,Featherweight,Featherweight,Switch,Switch,KO/TKO,,-5.34,2.539999999999992,0.0,0.0,0,2,0.40436835891381345,0.39532019704433496,0.0,0.5,0.1411764705882353,0.8235294117647058,0.75,0.38095238095238093,0.625,0.4166666666666667,1
7172,-340.0,270.0,3,Atlantic City,New Jersey,M,M,Featherweight,Featherweight,Southpaw,Orthodox,Decision,KO/TKO,-1.7299999999999969,-5.079999999999984,0.0,0.05555555555555558,0,1,-0.2535053455252497,-0.23138502219584461,-0.6666666666666667,0.0,-0.24136000629817944,-0.039051911087015556,0.21640211640211637,-0.23358205105647417,-0.0728045763760049,0.19583333333333341,1
7173,180.0,-218.0,3,Atlantic City,New Jersey,F,F,Women's Strawweight,Women's Strawweight,Orthodox,Orthodox,Decision,Decision,5.280000000000001,2.539999999999992,0.0,-0.07499999999999996,-2,-4,0.012919033853498352,-0.09585624054922082,-0.25,0.375,-0.07151105115755729,-0.181943947169511,0.11481481481481481,-0.17487479901876768,-0.10302559759081498,0.25583333333333336,1
7174,142.0,-170.0,3,Atlantic City,New Jersey,M,M,Featherweight,Featherweight,Orthodox,Orthodox,Decision,KO/TKO,1.1300000000000026,-2.5400000000000205,0.0,0.0714285714285714,-1,0,-0.020430178585086334,-0.03758523434253902,0.5476190476190477,-0.047619047619047616,0.025951974915943588,0.013408150456205359,-0.01471172589593639,-0.06232154973204751,0.0619507262364406,-0.26089743589743586,1
7175,-130.0,110.0,3,Atlantic City,New Jersey,M,M,Welterweight,Welterweight,Orthodox,Orthodox,KO/TKO,Decision,6.700000000000003,2.539999999999992,0.0,0.4,0,3,0.18945023019696916,0.20270523345804314,0.2,0.0,0.18183361851772106,-0.04186293436293431,0.16649572649572641,0.16432564786385384,0.1625000000000001,0.16666666666666674,1
7176,-298.0,240.0,3,Atlantic City,New Jersey,M,M,Featherweight,Featherweight,Switch,Switch,Decision,Decision,1.8599999999999994,2.539999999999992,0.0,0.19642857142857145,0,-2,0.10151007649071997,0.06314085634729322,-0.4464285714285714,0.375,0.09901398731127059,-0.1293383432220213,-0.012314640768588125,0.015267259217476514,0.08632772506996111,0.36250000000000004,0
7177,-258.0,210.0,3,Atlantic City,New Jersey,M,M,Middleweight,Middleweight,Orthodox,Orthodox,KO/TKO,Decision,1.7099999999999973,7.6200000000000045,-15.0,0.33333333333333337,-1,-2,0.031056783051463865,0.1141158419639432,0.0,-1.0,0.18605245517010227,-0.507070707070707,0.1493868450390189,0.15008159934720522,-1.0,-0.18333333333333335,1
7178,145.0,-175.0,3,Atlantic City,New Jersey,M,M,Middleweight,Middleweight,Orthodox,Orthodox,Decision,Decision,5.07,5.0800000000000125,0.0,0.07264957264957272,0,2,-0.018844058792985008,-0.06427847164522948,0.47863247863247865,0.0,-0.08653476004481125,-0.06919798986846193,-0.03189110354885749,-0.09573840730821642,0.06455168762861074,0.028053160914159547,1
7179,-148.0,124.0,3,Atlantic City,New Jersey,M,M,Welterweight,Welterweight,Orthodox,Southpaw,Decision,Decision,2.41,2.539999999999992,0.0,0.11363636363636365,-1,-2,0.2249669048159566,0.20830937232737246,0.45,0.05,0.20091557517211026,0.13799651851299832,0.024365588115588088,0.18885162250784437,0.14118394634542275,-0.01960880999342529,0
7180,-218.0,180.0,5,Atlantic City,New Jersey,F,F,Women's Flyweight,Women's Flyweight,Orthodox,Orthodox,Decision,Decision,-9.219999999999999,-7.6200000000000045,0.0,0.0,0,-6,0.1741152645265635,0.11797914640829993,0.8333333333333334,0.0,0.1501989351684837,0.02279625670391594,0.02279202279202286,0.03303564241258311,0.05583333333333329,0.1460578309345798,0
7181,-360.0,285.0,3,Las Vegas,Nevada,F,F,Women's Bantamweight,Women's Bantamweight,Orthodox,Orthodox,Decision,Decision,-1.6300000000000026,0.0,0.0,0.0,0,-1,-0.04649052037111745,0.027887901572112184,0.0,-3.0,0.20376556331612505,0.125,-0.6875,0.11673414304993257,0.39473684210526316,0.5,0
7182,-166.0,140.0,3,Las Vegas,Nevada,M,M,Middleweight,Middleweight,Switch,Orthodox,,,-11.809999999999999,-2.539999999999992,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7183,130.0,-155.0,3,Las Vegas,Nevada,M,M,Bantamweight,Bantamweight,Southpaw,Orthodox,Decision,,6.080000000000002,2.5400000000000205,0.0,0.5,1,0,0.6881648936170213,0.505284147557328,1.0,1.0,0.43736263736263736,0.95,0.9,0.43593073593073595,0.6666666666666666,0.5833333333333333,0
7184,130.0,-155.0,3,Las Vegas,Nevada,M,M,Bantamweight,Bantamweight,Orthodox,Orthodox,,,0.3200000000000003,-2.5400000000000205,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7185,-115.0,-105.0,3,Las Vegas,Nevada,F,F,Women's Bantamweight,Women's Bantamweight,Orthodox,Orthodox,Decision,Submission,-6.439999999999998,-5.079999999999984,0.0,-0.02777777777777779,2,-1,0.03039930995681539,-0.011864941635690573,-0.3333333333333333,0.125,0.03849757612920063,0.020155885780885785,0.009006734006734018,0.007267363367924051,-0.055394968166707304,0.06232943469785579,1
7186,-250.0,205.0,3,Las Vegas,Nevada,M,M,Heavyweight,Heavyweight,Orthodox,Orthodox,,KO/TKO,-5.580000000000002,5.0800000000000125,29.0,0.0,0,0,-0.5918622038187256,-0.5446051533008055,0.0,0.0,-0.29975579975579975,-0.9130434782608695,-0.8838383838383839,-0.5397331524197195,-0.6000000000000001,0.0,0
7187,285.0,-360.0,3,Las Vegas,Nevada,M,M,Welterweight,Welterweight,Orthodox,Orthodox,KO/TKO,Decision,5.680000000000007,0.0,0.0,-0.19047619047619047,0,2,0.0310583714155534,-0.004184753185623391,0.10317460317460314,-0.007936507936507936,-0.08653242206161871,-0.06966459257256175,0.08772280872293148,-0.026828360281596297,-0.004851436793360531,0.07753037786844419,0
7188,130.0,-155.0,3,Las Vegas,Nevada,M,M,Lightweight,Lightweight,Switch,Orthodox,Decision,KO/TKO,0.4800000000000004,-7.6200000000000045,0.0,-0.33333333333333337,0,-1,-0.019853649533173034,-0.05392581049042333,0.0,0.3333333333333333,-0.062043101758536334,-0.04761064087852307,0.0,-0.07961611906046362,-0.02777777777777779,0.4285714285714286,0
7189,-310.0,250.0,3,Las Vegas,Nevada,M,M,Lightweight,Lightweight,Orthodox,Orthodox,Decision,Submission,-7.59,12.699999999999989,0.0,0.1384615384615384,0,1,-0.030340390768358205,0.05622318794476594,0.16923076923076924,-0.15384615384615385,0.023665286795090223,0.02681229063787205,-0.09152606694040066,0.07692703161978764,0.1305756843800322,-0.11340690559440558,1
7190,-142.0,120.0,3,Las Vegas,Nevada,M,M,Featherweight,Featherweight,Orthodox,Orthodox,KO/TKO,KO/TKO,-2.990000000000002,2.539999999999992,0.0,0.0,-1,-2,-0.13072641644070215,0.008802636881454662,-0.5,-0.5,0.029080364989638396,0.1383928571428572,-0.11111111111111116,0.09217130387343153,0.23188405797101452,-0.8125,0
7191,-185.0,154.0,3,Las Vegas,Nevada,M,M,Featherweight,Featherweight,Orthodox,Switch,Decision,Decision,-4.149999999999999,-5.0800000000000125,0.0,-0.05555555555555558,0,1,-0.006148824066743164,0.013952867702683613,-1.138888888888889,-0.38888888888888895,-0.028574807050107176,0.004040896556282814,-0.33835104289649753,0.02140027487570828,-0.1997335815016974,0.14397875516296577,0
7192,-225.0,185.0,5,Las Vegas,Nevada,M,M,Middleweight,Middleweight,Orthodox,Orthodox,Submission,Decision,-8.46,10.159999999999997,0.0,0.13186813186813184,5,-1,0.1288950267123482,0.0649889552299503,1.0,0.6923076923076923,0.025858398928582216,0.1555631167350684,0.204466366966367,0.05634804737168092,-0.21697278911564621,-0.17859074204421266,1
7193,,,3,Las Vegas,Nevada,M,M,Bantamweight,Bantamweight,Orthodox,Orthodox,Decision,KO/TKO,3.5600000000000023,-7.6200000000000045,0.0,0.1428571428571428,-1,-2,0.1723189733169982,0.14085785042756171,1.4285714285714286,0.0,0.11422019622490198,0.29462489496426136,0.10393788965217532,0.09854429677299115,0.1449618364092049,0.14529137529137537,1
7194,,,3,Las Vegas,Nevada,M,M,Lightweight,Lightweight,Orthodox,Southpaw,KO/TKO,Submission,-3.030000000000001,5.0800000000000125,0.0,-0.07359307359307365,-2,-1,0.06738796047752549,0.1274992719625292,-0.9155844155844155,0.06277056277056278,0.12904844570746526,-0.005842899378588173,-0.021799391794942946,0.11321504748498562,0.125102638681589,0.06995440359437544,1
7195,,,3,Las Vegas,Nevada,F,F,Women's Strawweight,Women's Strawweight,Orthodox,Orthodox,KO/TKO,KO/TKO,-4.409999999999997,-12.699999999999989,10.0,-0.08461538461538454,0,-1,-0.016938115484819605,0.01933206250046904,0.03076923076923077,-0.06153846153846154,-0.030630232048197037,0.06315129821092935,0.2186831388919166,0.049634062404098234,-0.03150523363172719,-0.08325522898843107,1
7196,,,3,Las Vegas,Nevada,M,M,Lightweight,Lightweight,Southpaw,Orthodox,KO/TKO,Decision,-5.990000000000002,10.159999999999997,0.0,-0.030303030303030276,-1,-2,0.03354380419572567,0.060306388013262324,0.23636363636363633,0.09090909090909091,0.043952967561295964,0.0050260666762643735,-0.16634882830535003,0.04088921003292484,0.02473544973544972,0.0878648906706182,0
7197,120.0,-142.0,3,Las Vegas,Nevada,M,M,Featherweight,Featherweight,Orthodox,Orthodox,Decision,KO/TKO,1.610000000000003,-5.0800000000000125,0.0,0.08333333333333337,-2,-1,0.1543664337704736,0.1271217187639479,-1.9583333333333335,-0.20833333333333331,0.03469428001993491,0.06710434173669466,0.5762994605547798,0.1835011775977028,-0.3476190476190476,-0.07927489177489178,0
7198,350.0,-455.0,3,Las Vegas,Nevada,F,F,Women's Bantamweight,Women's Bantamweight,Southpaw,Southpaw,Decision,,8.71,0.0,0.0,0.5714285714285714,1,0,0.5319137545376118,0.4724489080142418,0.07142857142857142,0.0,0.35731371710854837,0.6296443307482352,0.7082927877594968,0.4376140935542743,0.8344163083293518,0.5072527472527473,0
7199,154.0,-185.0,3,Las Vegas,Nevada,M,M,Featherweight,Featherweight,Orthodox,Orthodox,KO/TKO,KO/TKO,1.3400000000000034,10.159999999999997,0.0,-0.20614035087719296,0,2,-0.18951791054196543,-0.11771364951813451,-0.6008771929824561,-0.021929824561403508,-0.034913966722543543,-0.004364954938012144,0.17897674973394995,-0.039265875017697294,-0.13309446544899128,-0.0491986679596752,0
7200,105.0,-125.0,3,Las Vegas,Nevada,M,M,Light Heavyweight,Light Heavyweight,Orthodox,Orthodox,KO/TKO,KO/TKO,-0.6900000000000013,-2.539999999999992,0.0,0.0,0,1,-0.006523063497633874,0.04143778733757886,0.125,1.0,0.12099522213860686,0.016261761114702233,0.23208263346130986,0.08218263338310672,-0.03932178932178931,0.0064920198848770205,1
7201,-1600.0,900.0,3,Las Vegas,Nevada,M,M,Middleweight,Middleweight,Southpaw,Orthodox,KO/TKO,KO/TKO,-1.6600000000000001,2.539999999999992,0.0,0.5,0,-2,-0.004141055647065017,0.01842844452229614,0.5,-0.125,-0.05155400155400158,-0.23888888888888893,-0.8055555555555556,-0.08322267072267076,-0.4333333333333334,0.19318181818181823,1
7202,190.0,-218.0,3,Las Vegas,Nevada,M,M,Lightweight,Lightweight,Orthodox,Orthodox,KO/TKO,KO/TKO,6.989999999999998,7.6200000000000045,0.0,-0.0903225806451613,-2,-3,-0.006971333840743998,0.01759920923574132,1.1935483870967742,0.12903225806451613,-0.010293239570281665,-0.10252429875486002,0.02830855161658452,0.08789499611616558,-0.037640491794258546,-0.008647107332648285,0
7203,-185.0,154.0,5,Las Vegas,Nevada,M,M,Lightweight,Lightweight,Orthodox,Orthodox,KO/TKO,KO/TKO,3.059999999999995,0.0,10.0,-0.08333333333333337,0,-2,0.12908752879304752,0.1436871285223419,-0.35714285714285715,0.0,0.12267504386904998,0.0373704566844405,0.04479435819675259,0.15061412685003644,0.0601410916675611,-0.004806560305281593,0
7204,-455.0,350.0,5,Las Vegas,Nevada,F,F,Women's Strawweight,Women's Strawweight,Switch,Orthodox,Decision,KO/TKO,-0.1600000000000037,-2.539999999999992,0.0,0.0,1,-2,0.08202492545535645,0.1065417787982445,0.3,0.2,0.0726844283470815,-0.057933322715931435,0.014167029889424088,0.04044042862031577,0.21172571301247778,-0.010707686829426133,1
7205,-130.0,110.0,5,Las Vegas,Nevada,M,M,Light Heavyweight,Light Heavyweight,Orthodox,Southpaw,KO/TKO,Decision,3.8599999999999994,0.0,0.0,0.0,-2,-4,0.21719090809114155,0.2016021802505612,0.2857142857142857,-0.14285714285714285,0.11478536098508374,0.09899837808193601,-0.03313115455972604,0.21389401474210334,0.10936689490611062,-0.2072478991596639,1
